Age,Attrition,BusinessTravel,Department,DistanceFromHome,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Higher_Education,Year_of_Hire,Date_of_termination,Status_of_leaving,Mode_of_work,Leaves,Absenteeism,Work_accident,Source_of_Hire,Job_mode
38,no,Travel_Rarely,Sales,7,Female,2,2,SE,4,Single,4028,0,no,20,4,0,8,2,7,0,5,PHD,2014,,Work Accident,OFFICE,1,2,no,Recruiter,FullTime
32,no,Travel_Rarely,Research & Development,3,Female,3,3,RD,4,Single,11159,3,no,15,3,0,10,6,7,7,7,Graduation,2014,,Dept.Head,WFH,4,1,yes,Walk-in,FullTime
47,no,Travel_Rarely,Sales,14,Male,3,2,SE,1,Single,4960,2,no,12,3,0,20,2,7,1,7,Post-Graduation,2014,,Salary,WFH,5,0,no,Recruiter,Part Time
28,yes,Travel_Rarely,Research & Development,1,Female,1,1,RS,2,Single,2216,7,yes,13,3,0,10,4,7,3,7,12th,2014,,Salary,OFFICE,0,0,yes,Job Portal,FullTime
27,no,Travel_Rarely,Research & Development,7,Female,2,2,HCR,1,Single,6811,8,no,19,3,0,9,2,7,0,7,PHD,2014,,Salary,WFH,3,2,no,Walk-in,FullTime
47,no,Travel_Rarely,Sales,2,Female,3,2,SE,4,Married,4537,0,yes,22,4,1,8,2,7,7,7,12th,2014,,Work Accident,WFH,2,0,yes,Job Event,Part Time
41,yes,Travel_Rarely,Research & Development,2,Female,1,1,LT,4,Divorced,2778,4,yes,13,3,1,10,1,7,1,0,Graduation,2014,,Dept.Head,OFFICE,0,2,yes,Walk-in,FullTime
31,no,Travel_Rarely,Sales,7,Male,2,1,SRep,3,Married,2329,3,no,15,3,0,13,2,7,5,2,12th,2014,,Dept.Head,OFFICE,3,0,no,Walk-in,FullTime
26,no,Travel_Frequently,Sales,1,Male,2,2,SE,1,Single,4294,1,no,12,3,0,7,2,7,0,7,PHD,2014,,Better Opportunity,WFH,4,2,no,Recruiter,Part Time
36,no,Non-Travel,Sales,8,Male,3,2,SE,4,Divorced,5079,4,no,13,3,2,12,3,7,0,7,12th,2014,,Salary,OFFICE,1,2,yes,Job Event,FullTime
40,no,Travel_Rarely,Sales,26,Male,3,2,SE,1,Married,8396,1,no,14,3,1,8,3,7,7,5,Post-Graduation,2014,,Dept.Head,WFH,0,3,no,Walk-in,FullTime
25,yes,Travel_Rarely,Research & Development,4,Male,3,1,LT,4,Married,3691,1,yes,15,3,1,7,3,7,5,6,12th,2014,,Work Accident,OFFICE,4,2,yes,Job Event,Contract
29,no,Travel_Rarely,Research & Development,28,Female,3,1,RS,4,Divorced,2514,4,no,22,4,1,11,1,7,1,7,Post-Graduation,2014,,Work Environment,OFFICE,1,3,yes,Job Portal,Contract
29,no,Travel_Frequently,Research & Development,10,Female,3,1,RS,2,Divorced,3291,0,no,14,3,2,8,2,7,1,1,PHD,2014,,Work Accident,OFFICE,1,1,no,Walk-in,Contract
38,no,Travel_Rarely,Human Resources,1,Male,4,1,HR,3,Married,2844,1,no,13,3,1,7,2,7,5,0,Graduation,2014,,Salary,OFFICE,4,2,no,Job Portal,Part Time
35,no,Travel_Rarely,Research & Development,2,Male,2,3,MD,2,Divorced,10274,2,no,18,3,1,15,2,7,6,4,Graduation,2014,,Better Opportunity,WFH,2,0,yes,Walk-in,FullTime
53,no,Travel_Rarely,Research & Development,7,Female,3,5,Mngr,3,Divorced,18606,3,no,18,3,1,26,6,7,4,7,Graduation,2014,,Salary,WFH,2,2,no,Job Event,Contract
35,no,Travel_Rarely,Sales,17,Male,3,2,SE,1,Married,8966,3,yes,15,3,3,15,2,7,1,7,12th,2014,,Dept.Head,OFFICE,4,0,yes,Job Event,Contract
36,no,Travel_Rarely,Research & Development,6,Male,1,1,LT,3,Divorced,2741,1,no,14,3,1,7,4,7,1,7,Post-Graduation,2014,,Work Environment,OFFICE,2,0,no,Recruiter,Part Time
36,no,Travel_Rarely,Research & Development,1,Female,1,3,MD,1,Divorced,10252,2,yes,21,4,1,17,2,7,7,7,PHD,2014,,Dept.Head,OFFICE,5,1,no,Recruiter,FullTime
29,no,Travel_Rarely,Research & Development,1,Female,2,4,RD,4,Divorced,16124,3,no,14,3,2,9,2,7,1,7,12th,2014,,Dept.Head,OFFICE,0,3,no,Walk-in,Contract
51,no,Travel_Frequently,Research & Development,6,Female,2,1,LT,3,Single,2838,0,no,14,3,0,8,6,7,7,7,12th,2014,,Better Opportunity,WFH,1,3,yes,Job Portal,Contract
29,yes,Travel_Rarely,Research & Development,7,Female,3,1,LT,3,Divorced,3339,3,yes,13,3,2,10,2,7,7,7,PHD,2014,,Better Opportunity,WFH,1,2,yes,Job Portal,Part Time
36,no,Travel_Rarely,Research & Development,10,Female,3,3,HCR,3,Married,7094,3,no,12,3,0,10,0,7,1,7,PHD,2014,,Salary,WFH,1,0,yes,Recruiter,Contract
46,no,Travel_Rarely,Human Resources,1,Female,3,1,HR,1,Single,3423,6,no,12,3,0,10,3,7,5,7,Graduation,2014,,Dept.Head,OFFICE,5,3,yes,Recruiter,Part Time
56,no,Travel_Rarely,Human Resources,8,Male,3,5,Mngr,2,Single,19717,6,no,14,3,0,36,4,7,7,7,12th,2014,,Work Accident,OFFICE,3,2,yes,Job Event,Part Time
38,no,Travel_Rarely,Sales,2,Female,3,2,SE,1,Divorced,6893,3,no,15,3,1,11,3,7,1,7,PHD,2014,,Dept.Head,OFFICE,0,3,no,Recruiter,Contract
26,no,Travel_Rarely,Research & Development,7,Male,4,1,LT,1,Single,3578,0,no,12,3,0,8,2,7,0,7,PHD,2014,,Dept.Head,WFH,3,0,yes,Walk-in,Part Time
55,no,Travel_Rarely,Research & Development,1,Male,4,4,RD,4,Divorced,14732,2,no,13,3,2,31,4,7,0,0,Post-Graduation,2014,,Work Environment,OFFICE,3,0,no,Job Portal,Contract
46,yes,Travel_Rarely,Sales,9,Male,3,3,SE,4,Divorced,10096,4,no,11,3,1,28,1,7,4,3,12th,2014,,Salary,OFFICE,4,0,yes,Walk-in,FullTime
45,no,Travel_Rarely,Research & Development,20,Male,1,3,HCR,1,Divorced,10851,2,yes,18,3,1,24,2,7,0,7,PHD,2014,,Dept.Head,WFH,2,0,no,Recruiter,Contract
31,yes,Travel_Frequently,Research & Development,3,Female,3,1,RS,3,Single,4084,1,no,12,3,0,7,2,7,7,7,Post-Graduation,2014,,Salary,OFFICE,1,2,no,Recruiter,Part Time
29,no,Travel_Rarely,Research & Development,8,Female,1,2,HCR,1,Married,9715,3,no,13,3,1,9,3,7,0,7,PHD,2014,,Work Environment,WFH,5,0,yes,Walk-in,Part Time
32,no,Travel_Rarely,Research & Development,5,Female,2,2,RS,2,Married,5878,3,no,12,3,1,12,2,7,2,5,Post-Graduation,2014,,Work Environment,OFFICE,3,1,yes,Job Portal,Part Time
39,no,Travel_Rarely,Sales,6,Male,4,3,SE,3,Married,8237,2,no,11,3,1,11,3,7,7,6,Graduation,2014,,Dept.Head,OFFICE,2,0,yes,Recruiter,Part Time
39,no,Travel_Rarely,Research & Development,10,Male,3,2,MD,1,Married,5377,2,no,13,3,3,10,3,7,7,7,PHD,2014,,Better Opportunity,WFH,5,3,yes,Job Portal,Part Time
27,no,Travel_Rarely,Research & Development,19,Male,2,1,LT,1,Divorced,4066,1,no,11,3,2,7,3,7,0,7,12th,2014,,Salary,OFFICE,3,2,no,Job Event,FullTime
25,no,Travel_Frequently,Research & Development,2,Male,4,2,MD,3,Divorced,5206,1,no,17,3,2,7,6,7,0,7,PHD,2014,,Better Opportunity,OFFICE,5,3,no,Job Portal,Part Time
26,no,Non-Travel,Research & Development,7,Male,3,1,LT,4,Single,2570,1,no,20,4,0,7,5,7,5,7,PHD,2014,,Salary,OFFICE,3,1,yes,Job Event,Part Time
35,no,Travel_Rarely,Research & Development,27,Male,3,2,MD,3,Married,6883,2,no,16,3,1,17,3,7,0,7,Graduation,2014,,Salary,OFFICE,2,3,yes,Recruiter,Contract
30,no,Travel_Rarely,Sales,15,Male,2,3,SE,1,Divorced,7140,2,no,11,3,1,12,2,7,1,7,Graduation,2014,,Work Accident,OFFICE,3,3,no,Job Portal,FullTime
30,no,Travel_Rarely,Research & Development,16,Male,4,2,HCR,3,Married,5294,3,no,16,3,1,10,3,7,1,7,Graduation,2014,,Work Accident,OFFICE,4,1,yes,Job Event,Part Time
32,no,Non-Travel,Research & Development,5,Male,3,1,RS,2,Single,2718,2,no,14,3,0,12,3,7,0,7,Post-Graduation,2014,,Work Environment,WFH,4,1,yes,Recruiter,FullTime
35,no,Non-Travel,Research & Development,2,Male,3,2,MD,4,Divorced,5762,2,no,14,3,1,15,6,7,1,7,PHD,2014,,Dept.Head,WFH,3,1,yes,Recruiter,Part Time
34,yes,Travel_Frequently,Research & Development,9,Male,3,2,LT,1,Married,5346,4,no,17,3,1,11,3,7,0,7,12th,2014,,Work Accident,WFH,2,3,yes,Job Event,Contract
30,no,Travel_Rarely,Research & Development,10,Female,3,3,MD,3,Single,9667,9,no,14,3,0,9,3,7,0,2,12th,2014,,Better Opportunity,WFH,3,3,yes,Recruiter,Part Time
40,no,Travel_Rarely,Research & Development,12,Female,3,2,HCR,1,Divorced,4448,2,no,12,3,1,15,3,7,7,7,12th,2014,,Work Environment,WFH,3,3,yes,Walk-in,Contract
54,no,Travel_Rarely,Research & Development,7,Female,3,2,RS,4,Married,6854,4,no,15,3,1,14,2,7,1,7,Graduation,2014,,Salary,WFH,1,3,no,Job Portal,Part Time
43,no,Travel_Frequently,Sales,2,Male,3,2,SE,4,Married,5675,1,no,20,4,1,7,5,7,7,7,PHD,2014,,Work Environment,OFFICE,2,3,no,Job Portal,Contract
29,no,Travel_Rarely,Research & Development,29,Male,1,2,HCR,3,Divorced,6384,8,no,17,3,2,11,3,7,1,6,Post-Graduation,2014,,Work Accident,WFH,0,1,yes,Walk-in,Contract
27,no,Travel_Frequently,Research & Development,15,Female,2,1,RS,1,Married,4774,0,no,19,3,1,8,2,7,7,3,Post-Graduation,2014,,Dept.Head,WFH,2,1,yes,Job Portal,Part Time
26,no,Travel_Frequently,Research & Development,6,Male,4,1,LT,4,Married,2544,0,no,18,3,1,8,3,7,7,7,Graduation,2014,,Salary,WFH,5,0,no,Job Event,FullTime
28,no,Travel_Frequently,Sales,1,Male,2,2,SE,4,Married,6834,1,yes,12,3,1,7,2,7,0,7,Post-Graduation,2014,,Work Environment,WFH,2,0,no,Job Event,Part Time
26,no,Travel_Rarely,Research & Development,1,Male,3,1,LT,1,Single,2867,0,no,13,3,0,8,6,7,7,6,Graduation,2014,,Work Accident,OFFICE,1,0,no,Job Portal,FullTime
27,no,Travel_Rarely,Sales,9,Male,3,2,SE,4,Single,4105,1,no,14,3,0,7,5,7,0,7,12th,2014,,Dept.Head,OFFICE,4,1,no,Job Event,FullTime
39,no,Travel_Rarely,Research & Development,24,Male,3,2,RS,4,Single,4108,7,no,13,3,0,18,2,7,1,7,Graduation,2014,,Salary,OFFICE,2,0,yes,Recruiter,Contract
39,no,Travel_Rarely,Research & Development,6,Male,2,3,HCR,1,Married,9991,4,no,15,3,1,9,5,7,1,7,Post-Graduation,2014,,Work Accident,OFFICE,5,2,yes,Job Portal,FullTime
33,no,Travel_Frequently,Research & Development,3,Female,3,1,RS,3,Married,2909,1,yes,11,3,0,8,3,8,3,0,Graduation,2013,,Dept.Head,WFH,2,0,no,Walk-in,Contract
50,no,Travel_Frequently,Research & Development,1,Female,3,5,RD,2,Married,18172,3,yes,19,3,0,28,1,8,0,7,Post-Graduation,2013,,Work Accident,WFH,5,3,yes,Walk-in,FullTime
26,no,Travel_Rarely,Human Resources,25,Female,3,1,HR,3,Married,2942,1,no,23,4,1,8,3,8,5,7,12th,2013,,Salary,OFFICE,0,2,no,Walk-in,Part Time
32,no,Travel_Frequently,Sales,9,Male,1,2,SE,4,Divorced,4668,0,no,17,3,3,9,2,8,0,7,12th,2013,,Work Environment,OFFICE,5,3,yes,Job Event,FullTime
38,no,Travel_Rarely,Sales,1,Female,2,2,SE,4,Single,8686,4,no,22,4,0,12,2,8,0,7,12th,2013,,Better Opportunity,WFH,0,1,no,Job Event,Contract
36,no,Travel_Frequently,Research & Development,3,Male,3,1,LT,2,Single,2088,4,no,12,3,0,13,3,8,7,2,Graduation,2013,,Dept.Head,WFH,5,1,yes,Job Event,FullTime
33,no,Travel_Rarely,Research & Development,14,Female,3,1,RS,2,Married,2756,1,no,13,3,1,8,5,8,1,6,PHD,2013,,Work Environment,OFFICE,4,1,no,Recruiter,Contract
37,no,Travel_Rarely,Research & Development,21,Male,4,1,RS,1,Married,3564,1,yes,12,3,1,8,3,8,1,7,PHD,2013,,Dept.Head,OFFICE,3,0,yes,Walk-in,FullTime
36,no,Travel_Frequently,Research & Development,18,Female,3,1,LT,4,Single,2153,1,no,13,3,0,8,2,8,1,7,Post-Graduation,2013,,Work Environment,OFFICE,4,3,yes,Recruiter,Part Time
38,no,Non-Travel,Sales,2,Male,2,2,SE,4,Married,5249,3,no,18,3,1,13,0,8,7,5,PHD,2013,,Salary,WFH,1,0,yes,Walk-in,Part Time
38,no,Travel_Rarely,Sales,7,Female,4,2,SE,1,Divorced,5605,1,yes,24,4,1,8,3,8,7,7,12th,2013,,Dept.Head,WFH,5,3,no,Walk-in,Contract
36,no,Travel_Rarely,Research & Development,3,Male,3,2,RS,2,Single,4485,4,no,12,3,0,10,2,8,7,7,12th,2013,,Dept.Head,WFH,5,2,no,Recruiter,FullTime
26,yes,Travel_Rarely,Sales,4,Male,2,2,SE,4,Single,5828,1,yes,12,3,0,8,0,8,7,4,12th,2013,,Work Accident,WFH,3,3,yes,Recruiter,Part Time
28,no,Travel_Rarely,Research & Development,16,Male,4,2,HCR,1,Single,5661,0,no,19,3,0,9,2,8,0,7,12th,2013,,Better Opportunity,OFFICE,2,2,no,Job Event,Part Time
31,no,Travel_Rarely,Sales,7,Male,4,2,SE,4,Married,6929,4,no,11,3,1,10,3,8,7,7,Post-Graduation,2013,,Work Accident,WFH,2,2,yes,Walk-in,FullTime
43,no,Travel_Frequently,Research & Development,10,Female,3,1,LT,4,Single,2455,0,no,19,3,0,9,5,8,1,7,12th,2013,,Better Opportunity,WFH,0,1,no,Job Event,Part Time
52,yes,Travel_Rarely,Research & Development,8,Male,2,2,RS,2,Married,4941,2,no,15,3,0,11,3,8,7,7,12th,2013,,Dept.Head,OFFICE,5,2,no,Job Event,Contract
27,no,Travel_Rarely,Sales,8,Female,3,2,SE,2,Married,6214,1,no,18,3,1,8,3,8,0,7,PHD,2013,,Work Environment,OFFICE,5,2,yes,Walk-in,Part Time
32,no,Travel_Rarely,Research & Development,2,Female,3,1,LT,2,Married,2370,1,no,13,3,1,8,4,8,0,7,PHD,2013,,Work Environment,OFFICE,3,1,yes,Job Portal,Part Time
26,no,Travel_Rarely,Sales,1,Male,3,2,SE,3,Married,5296,1,no,17,3,1,8,3,8,7,7,PHD,2013,,Dept.Head,WFH,0,2,yes,Walk-in,Contract
41,yes,Travel_Frequently,Sales,4,Male,3,2,SE,2,Single,9355,1,no,18,3,0,8,5,8,7,7,PHD,2013,,Work Accident,WFH,1,1,yes,Job Event,Part Time
35,no,Travel_Rarely,Research & Development,16,Male,3,3,HCR,3,Married,7632,4,yes,12,3,0,10,2,8,0,0,Graduation,2013,,Salary,WFH,2,1,yes,Walk-in,Part Time
39,no,Travel_Frequently,Research & Development,8,Female,3,1,LT,3,Married,3755,1,no,11,3,1,8,3,8,0,7,Post-Graduation,2013,,Better Opportunity,OFFICE,1,3,yes,Walk-in,FullTime
45,no,Travel_Rarely,Sales,2,Male,3,2,SE,2,Married,4805,0,no,19,3,1,9,3,8,3,7,Post-Graduation,2013,,Work Environment,WFH,5,3,yes,Job Event,FullTime
41,no,Non-Travel,Research & Development,2,Female,2,2,HCR,3,Single,6811,2,yes,17,3,0,10,3,8,0,7,Graduation,2013,,Work Environment,OFFICE,3,0,no,Job Event,FullTime
43,no,Travel_Frequently,Research & Development,9,Male,3,2,LT,3,Divorced,5679,3,yes,13,3,1,10,3,8,4,7,PHD,2013,,Salary,WFH,4,2,no,Job Portal,Part Time
34,no,Travel_Rarely,Sales,14,Female,3,1,SRep,3,Divorced,2579,1,yes,18,3,2,8,3,8,0,6,PHD,2013,,Better Opportunity,WFH,3,0,yes,Walk-in,Part Time
34,no,Travel_Rarely,Research & Development,9,Female,2,3,HCR,2,Single,8621,1,no,14,3,0,9,3,8,7,7,Graduation,2013,,Work Environment,WFH,0,2,yes,Recruiter,Contract
36,no,Non-Travel,Research & Development,8,Female,4,3,RD,1,Married,11713,9,no,14,3,1,10,2,8,0,5,Graduation,2013,,Dept.Head,OFFICE,1,0,yes,Recruiter,Contract
30,no,Travel_Rarely,Sales,27,Male,3,2,SE,4,Divorced,5304,7,no,23,4,1,10,2,8,7,7,Graduation,2013,,Dept.Head,OFFICE,2,2,no,Job Portal,Contract
39,no,Travel_Rarely,Human Resources,3,Female,4,2,HR,2,Married,6389,9,no,15,3,1,12,3,8,3,6,Graduation,2013,,Salary,WFH,3,3,no,Recruiter,Contract
45,no,Travel_Rarely,Sales,2,Male,1,2,SRep,3,Single,6632,0,no,13,3,0,9,3,8,3,1,12th,2013,,Salary,WFH,4,0,no,Walk-in,FullTime
29,no,Travel_Rarely,Research & Development,27,Female,3,2,HCR,3,Married,4335,4,no,12,3,1,11,3,8,1,1,PHD,2013,,Salary,WFH,5,1,no,Job Event,Part Time
40,no,Travel_Frequently,Research & Development,2,Female,4,2,HCR,2,Married,4244,1,no,24,4,1,8,2,8,3,7,Post-Graduation,2013,,Salary,WFH,5,1,yes,Job Event,Part Time
35,no,Travel_Rarely,Research & Development,7,Male,3,3,MD,3,Single,10221,3,no,21,4,0,17,3,8,1,6,PHD,2013,,Salary,WFH,1,1,no,Job Event,Part Time
28,no,Travel_Rarely,Sales,2,Female,3,2,SE,2,Married,4779,1,yes,20,4,0,8,2,8,7,5,Graduation,2013,,Salary,OFFICE,0,1,no,Job Portal,Contract
26,yes,Travel_Frequently,Research & Development,5,Female,2,1,RS,3,Married,2366,1,yes,14,3,1,8,2,8,1,7,Graduation,2013,,Better Opportunity,OFFICE,5,0,yes,Recruiter,Part Time
44,no,Travel_Rarely,Research & Development,9,Male,3,1,RS,1,Married,2559,1,yes,13,3,0,8,0,8,7,1,PHD,2013,,Work Environment,WFH,3,1,yes,Recruiter,Part Time
32,no,Travel_Rarely,Research & Development,3,Female,3,2,MD,1,Married,6725,1,no,12,3,1,8,2,8,6,3,Post-Graduation,2013,,Better Opportunity,WFH,3,0,yes,Job Event,FullTime
30,no,Travel_Rarely,Sales,8,Male,3,3,SE,3,Divorced,7264,5,no,11,3,1,10,2,8,7,7,PHD,2013,,Salary,WFH,5,2,yes,Recruiter,Part Time
39,no,Travel_Rarely,Sales,2,Male,4,3,SE,3,Single,7880,0,no,18,3,0,9,3,8,0,7,12th,2013,,Dept.Head,OFFICE,1,1,yes,Walk-in,FullTime
46,no,Travel_Rarely,Research & Development,7,Male,3,3,MD,3,Divorced,10845,6,no,13,3,1,13,3,8,0,7,Post-Graduation,2013,,Work Accident,WFH,2,0,no,Job Event,Contract
30,no,Travel_Rarely,Research & Development,8,Female,4,3,RD,1,Married,11416,0,yes,12,3,3,9,4,8,1,7,Post-Graduation,2013,,Dept.Head,WFH,2,2,no,Walk-in,Part Time
26,no,Travel_Rarely,Research & Development,2,Male,4,2,MD,4,Married,5472,1,no,12,3,0,8,2,8,1,3,PHD,2013,,Better Opportunity,WFH,5,0,no,Recruiter,FullTime
55,no,Travel_Frequently,Research & Development,18,Male,3,2,HCR,2,Married,6385,3,yes,14,3,2,17,3,8,6,7,Graduation,2013,,Better Opportunity,WFH,1,2,no,Job Event,FullTime
32,no,Non-Travel,Research & Development,29,Female,3,1,LT,3,Single,4025,9,no,12,3,0,10,2,8,7,7,PHD,2013,,Dept.Head,WFH,2,3,no,Job Event,FullTime
50,no,Travel_Rarely,Research & Development,2,Male,3,5,RD,3,Married,19237,2,yes,11,3,1,29,2,8,7,7,PHD,2013,,Work Accident,OFFICE,4,1,no,Recruiter,FullTime
28,no,Travel_Rarely,Research & Development,10,Female,3,2,RS,3,Single,3660,3,no,13,3,0,10,4,8,1,7,Post-Graduation,2013,,Better Opportunity,WFH,0,2,yes,Recruiter,Part Time
35,yes,Travel_Rarely,Sales,4,Male,3,3,SE,1,Single,9582,0,yes,22,4,0,9,2,8,4,7,Post-Graduation,2013,,Dept.Head,WFH,5,0,yes,Job Event,Contract
52,no,Travel_Rarely,Research & Development,7,Male,3,3,HCR,2,Single,10445,7,no,19,3,0,18,4,8,4,0,Post-Graduation,2013,,Salary,OFFICE,0,3,yes,Walk-in,FullTime
38,no,Travel_Rarely,Sales,10,Male,2,3,SE,3,Divorced,8740,0,yes,14,3,2,9,2,8,2,7,Post-Graduation,2013,,Work Environment,WFH,4,2,no,Job Event,Part Time
43,no,Travel_Frequently,Research & Development,27,Female,3,3,MD,1,Married,10820,8,no,11,3,1,18,1,8,0,1,12th,2013,,Salary,OFFICE,1,1,yes,Walk-in,FullTime
35,no,Travel_Rarely,Research & Development,1,Male,2,1,LT,3,Married,2258,6,no,12,3,1,10,2,8,1,7,Post-Graduation,2013,,Work Accident,WFH,0,3,yes,Walk-in,Contract
26,no,Travel_Rarely,Research & Development,3,Male,4,1,LT,4,Married,4420,1,no,22,4,1,8,2,8,0,7,PHD,2013,,Work Environment,OFFICE,0,0,yes,Recruiter,Contract
32,no,Travel_Frequently,Research & Development,2,Female,3,2,RS,3,Single,4998,4,yes,14,3,0,10,2,8,0,7,Post-Graduation,2013,,Salary,OFFICE,1,3,yes,Recruiter,Contract
43,no,Travel_Rarely,Research & Development,3,Male,1,5,RD,4,Married,19740,3,no,14,3,1,25,2,8,0,7,Post-Graduation,2013,,Better Opportunity,OFFICE,2,0,yes,Recruiter,Part Time
26,no,Travel_Rarely,Research & Development,4,Male,3,1,RS,4,Single,2875,1,yes,20,4,0,8,2,8,2,2,Graduation,2013,,Better Opportunity,WFH,0,3,yes,Recruiter,Contract
30,no,Non-Travel,Research & Development,9,Female,3,2,MD,3,Single,4695,7,yes,18,3,0,10,3,8,1,7,PHD,2013,,Work Accident,OFFICE,4,1,no,Job Event,FullTime
52,yes,Travel_Rarely,Sales,5,Male,3,3,SE,2,Single,8446,9,yes,19,3,0,10,2,8,7,7,PHD,2013,,Salary,OFFICE,4,0,yes,Job Event,FullTime
39,no,Travel_Rarely,Research & Development,18,Male,3,2,MD,3,Single,4534,0,no,11,3,0,9,6,8,1,7,Graduation,2013,,Dept.Head,OFFICE,3,0,yes,Job Event,Contract
34,no,Travel_Rarely,Research & Development,29,Male,3,2,LT,3,Married,5429,4,no,13,3,2,10,1,8,7,7,Graduation,2013,,Better Opportunity,OFFICE,3,1,no,Recruiter,FullTime
27,yes,Travel_Rarely,Research & Development,17,Female,3,1,RS,3,Single,2394,1,yes,13,3,0,8,2,8,7,7,12th,2013,,Better Opportunity,WFH,1,0,yes,Walk-in,Contract
29,yes,Travel_Frequently,Research & Development,14,Female,3,3,HCR,4,Single,7553,0,yes,12,3,0,9,1,8,7,7,Post-Graduation,2013,,Work Accident,WFH,1,2,yes,Walk-in,FullTime
40,no,Non-Travel,Research & Development,9,Male,3,2,LT,3,Divorced,3975,3,no,11,3,2,11,2,8,0,7,PHD,2013,,Work Accident,OFFICE,4,3,yes,Walk-in,FullTime
49,no,Travel_Rarely,Research & Development,7,Male,3,3,HCR,2,Divorced,10466,3,no,14,3,2,29,3,8,0,7,PHD,2013,,Work Accident,OFFICE,4,0,yes,Recruiter,Contract
28,no,Travel_Rarely,Research & Development,29,Male,1,2,MD,2,Married,6549,1,no,14,3,2,8,2,8,1,7,PHD,2013,,Salary,OFFICE,3,2,yes,Job Event,FullTime
40,no,Travel_Rarely,Sales,9,Male,3,2,SE,1,Married,5473,0,no,12,3,0,9,5,8,7,1,Post-Graduation,2013,,Dept.Head,WFH,4,0,yes,Job Event,Part Time
48,no,Travel_Rarely,Sales,16,Female,3,2,SE,3,Divorced,6439,8,no,14,3,1,18,2,8,7,7,PHD,2013,,Work Environment,OFFICE,5,1,no,Job Portal,Part Time
48,no,Travel_Rarely,Research & Development,15,Female,3,1,RS,1,Married,2367,8,no,12,3,1,10,3,8,7,6,12th,2013,,Salary,OFFICE,0,1,yes,Recruiter,Part Time
34,no,Travel_Frequently,Research & Development,10,Male,2,2,HCR,3,Married,5063,1,no,14,3,1,8,3,8,7,7,Post-Graduation,2013,,Work Accident,OFFICE,5,0,no,Recruiter,FullTime
37,no,Travel_Rarely,Research & Development,10,Female,3,1,RS,2,Married,3936,1,no,11,3,1,8,2,8,7,7,Post-Graduation,2013,,Work Environment,WFH,1,1,no,Walk-in,FullTime
49,no,Travel_Rarely,Research & Development,1,Male,3,4,Mngr,3,Single,15379,4,no,14,3,0,23,2,8,0,0,PHD,2013,,Dept.Head,OFFICE,3,0,yes,Recruiter,Contract
44,no,Travel_Rarely,Research & Development,2,Female,4,3,HCR,4,Married,7879,1,yes,19,3,1,9,2,8,6,7,Graduation,2013,,Better Opportunity,WFH,3,3,no,Job Event,Part Time
45,no,Non-Travel,Sales,2,Female,3,2,SE,3,Married,5154,4,no,22,4,2,10,3,8,5,7,Post-Graduation,2013,,Salary,OFFICE,4,2,yes,Job Portal,Part Time
46,yes,Travel_Rarely,Sales,10,Female,3,3,SE,2,Married,7314,5,no,21,4,3,14,2,8,0,7,Post-Graduation,2013,,Salary,OFFICE,5,0,yes,Walk-in,Part Time
27,no,Travel_Rarely,Sales,2,Female,4,2,SE,3,Single,6500,0,no,14,3,0,9,5,8,0,7,12th,2013,,Dept.Head,WFH,1,0,yes,Recruiter,Contract
47,no,Non-Travel,Research & Development,14,Male,3,2,RS,2,Married,5467,8,no,18,3,1,16,4,8,1,7,Post-Graduation,2013,,Work Environment,WFH,0,0,no,Job Portal,Part Time
34,no,Travel_Rarely,Sales,13,Male,3,3,SE,3,Divorced,8628,1,no,18,3,1,9,2,8,1,1,Graduation,2013,,Work Environment,OFFICE,3,1,yes,Recruiter,Part Time
38,no,Travel_Frequently,Research & Development,6,Male,2,2,MD,3,Married,5321,2,no,11,3,1,10,1,8,7,7,Post-Graduation,2013,,Dept.Head,OFFICE,5,0,yes,Walk-in,FullTime
34,no,Travel_Rarely,Sales,28,Female,2,2,SE,3,Married,6712,1,no,21,4,2,8,2,8,1,7,Post-Graduation,2013,,Better Opportunity,WFH,0,2,yes,Recruiter,Contract
38,no,Travel_Frequently,Research & Development,23,Male,2,3,MD,3,Single,9526,0,no,21,4,0,10,2,9,1,8,Post-Graduation,2012,,Work Accident,WFH,2,1,no,Job Portal,Contract
29,no,Travel_Rarely,Research & Development,15,Female,2,2,LT,3,Single,4193,0,yes,12,3,0,10,3,9,0,8,PHD,2012,,Work Accident,WFH,5,1,yes,Job Portal,FullTime
42,no,Travel_Rarely,Sales,8,Male,3,2,SE,2,Married,6825,0,no,11,3,1,10,2,9,4,2,Graduation,2012,,Work Environment,OFFICE,0,0,no,Job Portal,FullTime
27,no,Travel_Frequently,Sales,8,Male,3,3,SE,3,Single,8726,1,no,15,3,0,9,0,9,1,7,Post-Graduation,2012,,Dept.Head,WFH,5,1,no,Recruiter,FullTime
34,no,Non-Travel,Sales,23,Male,3,2,SE,3,Single,4568,0,no,20,4,0,10,2,9,8,7,12th,2012,,Dept.Head,WFH,5,3,yes,Walk-in,Part Time
